onset	duration	delay_later	delay_sooner	amount_later	amount_sooner	choice	subjID	run	modulation
279.095319551	5.0	165.0	65.0	18.96	16.15	0	9	6	-1.7287504463937622
292.097727326	5.0	178.0	32.0	27.3	26.22	0	9	6	-7.252441618325912
305.102261424	5.0	144.0	10.0	15.06	10.57	0	9	6	-5.1949662494573605
320.107114956	5.0	128.0	59.0	36.97	31.58	0	9	6	-2.965970225719027
331.113352204	5.0	158.0	10.0	38.48	37.84	0	9	6	-20.8105545930758
344.115969651	5.0	132.0	62.0	38.38	35.8	0	9	6	-3.637436180786408
355.120369293	5.0	119.0	62.0	13.36	2.68	0	9	6	1.2458104498727907
368.12525395	5.0	24.0	15.0	35.44	28.42	1	9	6	-0.16706362679513198
383.129601714	5.0	148.0	34.0	26.74	21.29	0	9	6	-4.658503934642334
398.13250343199996	5.0	163.0	25.0	23.13	7.74	0	9	6	-0.9186303171057308
17.007454079000002	5.0	66.0	21.0	37.88	32.98	0	9	7	-7.2482532176816346
28.012627704	5.0	161.0	37.0	21.58	20.36	0	9	7	-4.708984540933065
41.017730829	5.0	151.0	92.0	25.14	14.56	0	9	7	0.3312636877063859
52.022394518	5.0	169.0	166.0	38.19	12.39	1	9	7	2.66092917175288
63.029002764	5.0	55.0	7.0	38.42	19.51	0	9	7	-4.28074188599626
74.033123065	5.0	93.0	79.0	39.6	34.36	0	9	7	0.06293762153962046
97.045768875	5.0	46.0	1.0	23.74	13.81	0	9	7	-6.045632912006274
122.05276282700001	5.0	102.0	27.0	6.81	6.02	0	9	7	-1.4344698480770506
137.056903347	5.0	90.0	38.0	18.51	8.95	0	9	7	0.264848459064829
150.062287744	5.0	177.0	15.0	33.15	31.01	0	9	7	-14.2624704158157
161.066105911	5.0	132.0	79.0	32.56	21.26	0	9	7	-0.01646162161445197
174.07141007	5.0	171.0	89.0	37.09	19.32	0	9	7	0.32735206430463304
187.076616712	5.0	35.0	1.0	32.9	19.12	0	9	7	-6.3801539441103685
202.08451360900003	5.0	142.0	105.0	13.17	11.58	0	9	7	-0.2242497330711426
217.088190367	5.0	160.0	43.0	38.17	34.72	0	9	7	-6.706058630392725
238.079121132	5.0	143.0	36.0	15.96	5.07	0	9	8	0.13668614923749334
253.085118517	5.0	123.0	48.0	23.74	12.58	0	9	8	-0.38440602824589165
268.089526068	5.0	115.0	61.0	30.64	30.19	0	9	8	-2.8801689993891824
281.094701463	5.0	74.0	6.0	33.98	18.68	0	9	8	-7.185917221666101
292.097518713	5.0	128.0	117.0	13.5	6.33	1	9	8	0.8845918257161677
305.101419055	5.0	125.0	99.0	23.4	4.99	1	9	8	2.34757036523727
320.104960943	5.0	46.0	2.0	9.66	6.5	0	9	8	-3.011611684509345
341.116450043	5.0	166.0	87.0	24.63	24.07	0	9	8	-1.8248913051710547
352.118695629	5.0	99.0	80.0	18.53	14.52	0	9	8	0.2050000410907753
367.122315935	5.0	142.0	31.0	34.57	33.21	0	9	8	-8.671956548879477
382.125128704	5.0	100.0	46.0	26.05	23.67	0	9	8	-2.803368624202397
395.127752042	5.0	103.0	51.0	30.9	27.37	0	9	8	-2.658789987723063
406.129899239	5.0	168.0	151.0	7.91	1.73	1	9	8	0.6277815837694665
419.13254448199996	5.0	113.0	88.0	30.97	13.78	1	9	8	2.068052609607625
430.137630295	5.0	145.0	138.0	7.95	1.64	1	9	8	0.7428397330693228
218.097184567	5.0	34.0	11.0	37.35	33.33	1	10	1	2.3510074192114843
231.10331003	5.0	118.0	54.0	34.42	24.72	1	10	1	5.520174438965924
246.10747116099998	5.0	165.0	6.0	21.83	14.48	0	10	1	2.0838070413077148
261.114311166	5.0	170.0	103.0	34.29	30.34	0	10	1	0.41996316777427367
276.120985401	5.0	87.0	8.0	34.38	21.3	1	10	1	8.297903187997061
289.12511322	5.0	136.0	41.0	33.25	23.69	1	10	1	4.223721774516811
300.133188824	5.0	74.0	47.0	22.5	1.96	1	10	1	17.794677111200762
313.137146339	5.0	177.0	26.0	16.8	16.48	0	10	1	-3.2712711249134685
324.142287274	5.0	103.0	68.0	17.38	8.38	1	10	1	7.0258477822176735
339.148345476	5.0	156.0	12.0	34.58	34.13	0	10	1	-7.00349000116244
350.15565679400004	5.0	94.0	92.0	32.09	22.06	1	10	1	8.372452610243993
365.161129414	5.0	78.0	12.0	31.43	23.35	1	10	1	4.368628344936024
376.16459465599996	5.0	171.0	129.0	15.34	4.01	1	10	1	8.230698444841266
387.168167481	5.0	89.0	26.0	38.11	27.38	1	10	1	6.305045160173179
400.17417756599997	5.0	76.0	20.0	18.75	2.04	1	10	1	14.303119926111751
17.009534865	5.0	103.0	42.0	20.97	16.0	1	10	2	2.6178841374332986
30.01514181	5.0	62.0	39.0	20.53	15.98	1	10	2	3.436200072326793
43.018761928	5.0	178.0	107.0	36.88	30.68	0	10	2	1.9110799566487096
54.023947465	5.0	165.0	13.0	29.76	28.99	0	10	2	-5.905966136272497
69.030753698	5.0	128.0	51.0	37.79	37.03	0	10	2	-3.531547817301597
80.03795530800001	5.0	174.0	138.0	23.66	19.99	1	10	2	1.8795160309671903
95.03960204100001	5.0	107.0	70.0	12.47	9.58	1	10	2	1.8640447735572216
110.045314018	5.0	154.0	41.0	37.12	33.93	0	10	2	-3.0030215834592937
125.047801362	5.0	173.0	68.0	32.04	30.84	0	10	2	-3.3597605390978735
136.054976233	5.0	41.0	17.0	12.92	9.62	1	10	2	2.6338837539273126
159.068220594	5.0	99.0	3.0	26.67	19.52	1	10	2	2.838951388712818
170.072933324	5.0	178.0	11.0	29.69	29.58	0	10	2	-7.076100429281897
183.07693312400002	5.0	97.0	49.0	18.05	4.53	1	10	2	10.980101672135056
194.08045488599998	5.0	141.0	106.0	31.02	26.69	1	10	2	2.1670460418961888
209.086662785	5.0	143.0	52.0	36.57	13.71	1	10	2	15.990237497658372
218.09146949700002	5.0	179.0	97.0	17.14	6.21	1	10	3	7.406872743338829
231.09686572599998	5.0	178.0	104.0	19.11	17.7	1	10	3	-0.5658521091056379
244.10057538400002	5.0	152.0	116.0	14.9	8.05	1	10	3	4.884420937947441
255.105233651	5.0	101.0	100.0	26.37	23.56	1	10	3	2.302825479444742
266.10742359200003	5.0	127.0	3.0	28.22	10.6	1	10	3	11.942521478015145
279.11200847599997	5.0	92.0	86.0	18.04	15.74	1	10	3	1.804272847580922
294.116779754	5.0	107.0	102.0	11.09	5.3	1	10	3	4.728349504201351
305.121652171	5.0	93.0	63.0	4.89	0.69	1	10	3	3.5071390938126985
320.126546884	5.0	109.0	80.0	23.53	4.66	1	10	3	15.285367017233177
333.12970571799997	5.0	68.0	0.0	25.09	14.34	1	10	3	7.731740500597805
348.134623516	5.0	113.0	96.0	8.0	1.46	1	10	3	5.294930623250357
363.139935459	5.0	112.0	31.0	24.21	23.95	0	10	3	-2.7850218448989352
374.14525012800004	5.0	61.0	60.0	25.24	25.21	1	10	3	-0.013573619234684031
389.149472661	5.0	150.0	8.0	12.48	6.52	1	10	3	3.1710686049963623
400.15609266900003	5.0	77.0	21.0	12.44	4.5	1	10	3	6.454331734996753
17.010175783	5.0	162.0	106.0	33.89	23.13	1	10	4	6.496462379978674
32.017164361	5.0	116.0	42.0	34.14	33.56	0	10	4	-3.263845967914321
43.01927681	5.0	121.0	22.0	39.97	21.24	1	10	4	11.807413041091593
56.022467093	5.0	161.0	139.0	37.1	31.93	1	10	4	3.0715036522174586
71.0264042	5.0	77.0	1.0	38.18	21.57	1	10	4	11.533956725698733
82.032817467	5.0	55.0	3.0	20.03	13.5	1	10	4	4.6161760317468605
95.037264424	5.0	152.0	128.0	39.19	31.82	1	10	4	4.709173078144467
106.041628434	5.0	154.0	42.0	14.51	11.1	0	10	4	0.8434378877076085
119.04610699	5.0	15.0	14.0	35.91	33.0	1	10	4	2.7621347593890704
132.050665671	5.0	140.0	10.0	39.26	15.94	1	10	4	15.00926601500043
147.054760013	5.0	145.0	65.0	37.72	32.56	1	10	4	0.4082695851135867
158.059186168	5.0	135.0	89.0	26.29	22.13	1	10	4	1.9061354590555517
173.065887392	5.0	143.0	52.0	33.47	25.7	1	10	4	2.727720295977768
188.07057704599998	5.0	149.0	11.0	23.2	21.75	1	10	4	-3.428161741789353
201.073137497	5.0	167.0	1.0	32.24	30.22	0	10	4	-6.024654771417911
218.092829937	5.0	112.0	99.0	30.92	6.0	1	10	5	20.23224688189495
229.099232382	5.0	126.0	74.0	34.5	1.13	1	10	5	26.541828356930296
242.102813293	5.0	157.0	54.0	21.82	20.9	0	10	5	-2.26871666408827
257.10883359900004	5.0	147.0	86.0	39.08	38.92	0	10	5	-3.0181686829770094
268.115646762	5.0	176.0	96.0	37.5	31.56	1	10	5	1.2439571704750136
283.12011688	5.0	85.0	26.0	37.85	24.89	1	10	5	8.671338001237846
298.123276055	5.0	17.0	15.0	26.97	24.54	1	10	5	2.2570295404095013
311.12865282	5.0	174.0	93.0	16.54	12.43	0	10	5	1.7810611767161042
322.132706535	5.0	133.0	106.0	39.36	32.51	1	10	5	4.256513384483245
333.13814372400003	5.0	171.0	4.0	20.11	11.92	1	10	5	3.1392504089763182
346.142263437	5.0	162.0	126.0	28.69	19.41	1	10	5	6.1540120652379855
361.14643919400004	5.0	165.0	23.0	18.77	18.14	0	10	5	-3.2445073138273486
376.152441834	5.0	69.0	0.0	35.1	24.16	1	10	5	6.6630360733114635
387.15525371800004	5.0	152.0	33.0	12.01	5.96	1	10	5	3.6092414893161315
400.15990393199996	5.0	83.0	37.0	35.72	32.75	0	10	5	0.12875382951510517
17.00833757	5.0	174.0	144.0	19.55	16.53	1	10	6	1.6643189844524464
30.012560004	5.0	152.0	22.0	19.17	18.11	0	10	6	-2.6606223493427787
41.017557832	5.0	92.0	10.0	16.84	11.6	1	10	6	2.839508396727302
56.022409624	5.0	70.0	24.0	38.98	36.21	1	10	6	-0.3729163269800253
67.027201787	5.0	27.0	23.0	34.57	31.71	1	10	6	2.481465871245721
78.035086892	5.0	159.0	27.0	20.31	19.19	0	10	6	-2.812405890222063
93.03970175799999	5.0	112.0	94.0	10.28	8.21	1	10	6	1.485484028492336
106.04486535	5.0	164.0	33.0	31.87	18.52	1	10	6	6.598504612852324
119.050784583	5.0	161.0	23.0	39.57	35.88	0	10	6	-4.401918215914616
132.05750803700002	5.0	169.0	27.0	26.43	23.71	0	10	6	-2.7629541645819273
143.06470408799998	5.0	114.0	35.0	25.32	17.88	1	10	6	3.8935948237497477
158.071890875	5.0	134.0	117.0	7.46	5.81	1	10	6	1.173089982737764
171.075018299	5.0	175.0	4.0	39.76	25.99	1	10	6	3.6273277221442832
186.07956472900003	5.0	175.0	164.0	26.83	0.86	1	10	6	19.199075016790577
197.085724293	5.0	101.0	53.0	26.37	18.48	1	10	6	5.218124142004161
218.09458170599999	5.0	87.0	43.0	25.43	23.28	1	10	7	0.21621705470363395
231.09732050099998	5.0	112.0	20.0	30.61	28.46	0	10	7	-2.3765653388370573
244.099220129	5.0	150.0	7.0	14.63	6.88	1	10	7	4.455091578649676
259.10341676	5.0	135.0	36.0	13.23	3.58	1	10	7	7.066841666165624
272.11057289999997	5.0	161.0	28.0	13.05	10.71	1	10	7	-0.28088341243652515
287.11661387099997	5.0	173.0	25.0	29.49	27.8	0	10	7	-4.590819143888588
302.12232568900004	5.0	137.0	14.0	28.83	27.47	0	10	7	-4.115001186984497
313.125812927	5.0	43.0	17.0	28.9	27.01	0	10	7	0.48270196835328605
328.129840978	5.0	77.0	60.0	25.75	23.54	1	10	7	1.2918487092909743
341.132724323	5.0	170.0	38.0	32.67	12.58	1	10	7	12.659723259526464
352.13569015800005	5.0	172.0	19.0	25.79	12.02	1	10	7	7.584392916686891
367.141970581	5.0	71.0	42.0	15.8	12.15	1	10	7	2.6222110268568954
378.146520067	5.0	166.0	64.0	22.68	9.06	1	10	7	8.976819536340344
389.150771716	5.0	47.0	32.0	12.44	2.86	1	10	7	8.678664875242628
400.153757962	5.0	162.0	72.0	34.97	33.67	0	10	7	-3.0345646269705213
17.005189125999998	5.0	119.0	4.0	31.96	15.65	1	10	8	10.263459520261113
30.010300108000003	5.0	136.0	90.0	13.8	8.57	1	10	8	3.5796910962612962
45.016616931	5.0	174.0	62.0	23.99	23.0	0	10	8	-2.678717235053746
56.017640483	5.0	87.0	39.0	33.44	28.79	1	10	8	1.7643806830675182
67.021658587	5.0	144.0	20.0	16.36	13.21	1	10	8	-0.012969716726907166
80.028358557	5.0	152.0	47.0	20.96	12.77	1	10	8	4.385795721069082
91.03500610299999	5.0	142.0	119.0	38.17	33.55	1	10	8	2.6197602148840033
106.041718658	5.0	105.0	9.0	32.07	31.92	0	10	8	-4.873683995528381
119.04758667700001	5.0	64.0	35.0	30.96	29.59	1	10	8	-0.21456658759633385
134.051816016	5.0	118.0	109.0	12.65	8.95	1	10	8	2.883007264685289
147.056066937	5.0	174.0	112.0	30.47	17.28	1	10	8	8.46836426710112
162.059772909	5.0	151.0	132.0	3.85	3.13	1	10	8	0.4797976040864458
177.064787977	5.0	119.0	88.0	25.33	16.22	1	10	8	6.657639993259028
188.068238465	5.0	105.0	29.0	28.74	26.13	0	10	8	-0.9606765347513182
201.074504395	5.0	148.0	92.0	1.71	0.67	1	10	8	0.7523944423275144
17.005759703	5.0	16.0	5.0	19.51	15.97	1	11	1	3.007665406550325
30.009713576	5.0	117.0	42.0	35.15	27.13	1	11	1	2.7964216615324204
43.01224978	5.0	77.0	32.0	24.61	11.35	1	11	1	10.229855123384532
54.015877681000006	5.0	133.0	64.0	32.83	29.19	0	11	1	-0.41826820423241173
69.021509915	5.0	73.0	23.0	8.07	6.08	1	11	1	1.104658171379893
80.027041576	5.0	107.0	10.0	39.73	6.58	1	11	1	25.183478601096073
91.03267836799999	5.0	126.0	48.0	33.32	11.25	1	11	1	15.493510318059172
106.03697330799999	5.0	129.0	65.0	28.78	2.21	1	11	1	20.062242808657977
121.042247892	5.0	152.0	26.0	38.84	16.72	1	11	1	12.717495659606238
132.046368184	5.0	73.0	60.0	37.27	31.74	1	11	1	3.968452954354369
147.050852765	5.0	75.0	38.0	23.32	17.73	1	11	1	3.5138171141259598
158.055898763	5.0	94.0	39.0	28.94	26.22	0	11	1	-0.3639429354430881
171.06250997200002	5.0	140.0	23.0	32.84	27.55	1	11	1	-1.5300713609990204
186.066133503	5.0	76.0	42.0	22.07	12.9	1	11	1	6.945882936103722
199.068614801	5.0	112.0	36.0	27.84	15.16	1	11	1	7.986093660805336
218.07583295900002	5.0	97.0	8.0	8.57	7.02	0	11	2	0.06338010911710601
233.07914826299998	5.0	114.0	10.0	39.8	5.65	1	11	2	25.72953027421723
246.082498241	5.0	153.0	22.0	21.38	16.03	1	11	2	0.4102269052238938
259.087591769	5.0	168.0	13.0	13.7	1.82	1	11	2	7.9972552571819975
272.09135810099997	5.0	160.0	150.0	26.5	20.05	1	11	2	4.4041325050625755
287.095038262	5.0	56.0	8.0	39.58	34.25	1	11	2	1.284365525974053
298.10000652900004	5.0	121.0	35.0	18.52	9.86	1	11	2	5.255088959227535
313.10389662299997	5.0	157.0	40.0	37.53	25.68	1	11	2	3.8258292562187926
328.109241855	5.0	122.0	48.0	36.54	15.92	1	11	2	13.986602639692824
343.114523445	5.0	155.0	92.0	30.57	12.9	1	11	2	11.712685856731104
354.11877315199996	5.0	165.0	34.0	22.36	12.91	1	11	2	4.079571352150092
365.121904455	5.0	115.0	50.0	39.11	17.17	1	11	2	15.317922784573911
378.12719369	5.0	163.0	52.0	15.84	3.5	1	11	2	8.272935181837193
389.13086518800003	5.0	153.0	21.0	8.98	7.11	0	11	2	-0.20131353477522573
400.13392609199997	5.0	67.0	21.0	12.17	6.86	1	11	2	3.952803239548677
17.006043407	5.0	123.0	86.0	22.63	22.08	0	11	3	-0.8305558865033049
30.011567531999997	5.0	145.0	40.0	12.46	6.7	1	11	3	3.1293719337844053
43.017421116	5.0	162.0	81.0	36.21	23.46	1	11	3	6.429405994001321
56.020330019	5.0	170.0	130.0	32.23	23.23	1	11	3	5.183768429840605
67.026159888	5.0	154.0	57.0	23.56	11.44	1	11	3	7.137260262690814
82.029647642	5.0	119.0	14.0	25.73	20.18	0	11	3	0.488333492330181
97.032769905	5.0	99.0	38.0	39.56	35.82	0	11	3	-0.8626428512941828
112.036122174	5.0	149.0	100.0	29.15	10.31	1	11	3	13.155421527088578
123.040490283	5.0	30.0	16.0	34.74	24.43	1	11	3	8.87956320418752
138.043471681	5.0	144.0	67.0	22.12	19.5	0	11	3	-0.3608283125932097
149.047717172	5.0	176.0	66.0	26.56	20.88	1	11	3	0.6464512953997428
160.052717236	5.0	111.0	75.0	31.71	21.37	1	11	3	6.9282124743417235
175.059755424	5.0	64.0	27.0	39.9	19.5	1	11	3	16.272547213930057
188.064234435	5.0	173.0	22.0	22.52	11.3	1	11	3	5.177848570817455
199.067885299	5.0	107.0	32.0	37.78	11.21	1	11	3	19.647624058867706
218.070450953	5.0	62.0	12.0	26.39	11.61	1	11	4	11.685636347071249
229.073414411	5.0	160.0	5.0	36.08	24.2	1	11	4	2.1532685955429116
242.078176068	5.0	163.0	100.0	34.31	13.85	1	11	4	13.490711121402365
257.08185435	5.0	93.0	47.0	27.21	18.21	1	11	4	5.87975061328536
272.085626845	5.0	143.0	25.0	23.15	17.59	1	11	4	0.6391001982158357
285.090408628	5.0	122.0	47.0	39.67	34.29	0	11	4	-0.13050869259739528
300.094541817	5.0	155.0	30.0	31.15	19.89	1	11	4	4.1478209409104
313.098868241	5.0	138.0	128.0	14.56	9.72	1	11	4	3.5013318195440544
324.103491992	5.0	175.0	58.0	38.46	31.66	0	11	4	-0.7089522437155722
335.10583651900004	5.0	156.0	35.0	30.62	15.56	1	11	4	7.92239221310254
348.10999673099997	5.0	80.0	50.0	31.16	14.04	1	11	4	13.603965911600554
359.114662792	5.0	131.0	20.0	30.59	23.9	1	11	4	0.4656466593224877
374.12029009099996	5.0	54.0	15.0	7.7	4.69	1	11	4	2.2892708116389944
387.125052434	5.0	113.0	94.0	34.96	21.18	1	11	4	10.219061984002682
402.131769393	5.0	175.0	109.0	34.39	22.25	1	11	4	6.58043528623843
17.007917795	5.0	137.0	97.0	39.35	22.04	1	11	5	11.733448142661992
30.013505118	5.0	139.0	95.0	39.69	15.88	1	11	5	16.82773644098075
43.016305368999994	5.0	149.0	72.0	33.0	28.92	0	11	5	-0.3525504746637971
58.021977334	5.0	9.0	3.0	39.33	38.53	0	11	5	0.24362930145017714
73.024976989	5.0	173.0	138.0	25.53	17.18	1	11	5	5.133289762836428
84.027117935	5.0	116.0	89.0	25.76	2.16	1	11	5	18.368569474405515
97.03027805	5.0	51.0	39.0	26.29	25.35	0	11	5	0.24244972737617232
110.034605444	5.0	112.0	33.0	27.4	18.84	1	11	5	4.1363856313920735
121.038394612	5.0	31.0	17.0	21.17	13.01	1	11	5	7.203636774140392
134.04419179	5.0	94.0	30.0	31.4	10.58	1	11	5	15.74892135840753
145.049098406	5.0	167.0	67.0	26.76	20.08	1	11	5	1.803606572035985
160.051592573	5.0	118.0	20.0	13.16	3.68	1	11	5	6.743237170682473
171.05298988	5.0	159.0	89.0	17.33	4.36	1	11	5	8.949567073854368
182.058249684	5.0	146.0	3.0	30.1	16.59	1	11	5	5.81579768398656
197.060667137	5.0	179.0	113.0	6.22	2.11	1	11	5	2.690599738758293
218.07564034799998	5.0	151.0	110.0	35.67	34.99	0	11	6	-1.5007432708439907
229.079059195	5.0	40.0	16.0	18.92	7.62	1	11	6	9.924016155275664
242.08398480099999	5.0	161.0	38.0	26.94	20.47	1	11	6	0.6707673905862919
257.087508737	5.0	134.0	0.0	22.04	16.2	1	11	6	0.4749731692619008
268.091795828	5.0	156.0	11.0	14.15	1.63	1	11	6	8.706113036171852
281.096749622	5.0	156.0	9.0	27.59	19.12	1	11	6	1.3562463781358964
292.099967071	5.0	67.0	44.0	8.67	3.73	1	11	6	4.094940296792323
305.103579449	5.0	64.0	20.0	25.13	18.27	1	11	6	4.349851261114665
316.111293331	5.0	180.0	108.0	32.28	17.46	1	11	6	8.67421982945797
329.117497894	5.0	161.0	23.0	32.2	17.78	1	11	6	6.3732783186811375
344.121103934	5.0	79.0	16.0	30.12	24.9	1	11	6	1.338853445694106
359.12514428400004	5.0	179.0	58.0	30.5	10.76	1	11	6	11.887105633377596
374.128275416	5.0	34.0	12.0	9.42	4.48	1	11	6	4.354496605334636
389.129233411	5.0	167.0	0.0	25.5	15.94	1	11	6	2.2615960246081475
400.13585904900003	5.0	134.0	68.0	15.93	5.92	1	11	6	6.963188328593958
17.011416289	5.0	144.0	47.0	25.12	15.53	1	11	7	4.710980455806585
32.018116676999995	5.0	139.0	28.0	36.47	9.46	1	11	7	18.47995351632992
47.024375287	5.0	151.0	39.0	20.94	5.14	1	11	7	10.668243382887757
60.027534911000004	5.0	137.0	28.0	15.41	12.76	0	11	7	-0.36052176318970375
71.03452697	5.0	168.0	73.0	21.59	19.48	0	11	7	-1.1904983198266734
86.03949974	5.0	152.0	151.0	32.64	27.77	1	11	7	3.5320184160458616
99.043215277	5.0	59.0	23.0	26.98	13.31	1	11	7	11.018776649452173
112.04692079899999	5.0	124.0	71.0	24.4	13.31	1	11	7	7.430598429664046
127.04886366	5.0	133.0	33.0	39.12	30.75	1	11	7	1.1587747088032394
140.05298698200002	5.0	119.0	33.0	18.14	15.08	0	11	7	0.13590327413447234
155.057533536	5.0	104.0	44.0	33.54	12.26	1	11	7	15.749698109639752
166.060961469	5.0	64.0	47.0	38.28	17.05	1	11	7	17.860109662899646
177.06313675799998	5.0	124.0	57.0	25.04	15.29	1	11	7	5.8458959580898195
190.06724480900002	5.0	111.0	7.0	14.83	8.81	1	11	7	3.044903602007812
201.072748865	5.0	116.0	91.0	29.67	21.5	1	11	7	5.5617745969299826
218.064805622	5.0	164.0	44.0	22.15	20.39	0	11	8	-2.5495852218685258
233.06870929299998	5.0	90.0	54.0	32.8	31.98	0	11	8	-1.33790005520531
244.07112380400002	5.0	144.0	28.0	33.73	22.45	1	11	8	4.028282136836811
257.076876848	5.0	159.0	83.0	32.85	31.76	0	11	8	-2.7084943197778095
272.081801827	5.0	173.0	25.0	16.34	9.08	1	11	8	2.9787587668732805
283.08633995900004	5.0	177.0	41.0	36.6	24.0	1	11	8	3.8353484510639717
294.092286306	5.0	153.0	31.0	35.44	5.18	1	11	8	21.097385043292793
307.09492782	5.0	115.0	88.0	18.78	12.08	1	11	8	4.743654077713289
318.098152855	5.0	77.0	9.0	13.9	9.67	1	11	8	2.265677844324065
331.100742343	5.0	49.0	18.0	28.43	14.8	1	11	8	11.250405323732542
346.107376499	5.0	7.0	1.0	18.47	14.71	1	11	8	3.4899339230200273
361.111480269	5.0	116.0	6.0	26.6	17.4	1	11	8	3.652379100705957
374.11250285	5.0	160.0	140.0	34.3	26.55	1	11	8	4.909657602737955
389.117363264	5.0	112.0	48.0	38.51	19.12	1	11	8	13.20456033458396
400.122869901	5.0	154.0	116.0	14.07	7.96	1	11	8	4.045917255508764
218.07020936900003	5.0	126.0	29.0	22.48	9.3	1	12	1	9.748551116824057
229.07513413599997	5.0	129.0	0.0	21.99	20.26	0	12	1	-2.114305662750663
244.079899698	5.0	154.0	37.0	21.01	19.95	0	12	1	-2.038285442268773
257.084239988	5.0	146.0	0.0	29.03	12.95	1	12	1	10.46550192295971
272.089235406	5.0	175.0	17.0	31.05	30.99	0	12	1	-6.029977926988931
287.094152677	5.0	141.0	3.0	31.09	21.29	1	12	1	4.058674129262762
298.096967548	5.0	103.0	59.0	9.6	9.58	0	12	1	-0.52269527284475
309.10145734599996	5.0	83.0	40.0	24.66	16.23	1	12	1	6.472258029591966
322.103725209	5.0	34.0	17.0	38.12	37.78	0	12	1	-0.6498529098533581
337.109839083	5.0	178.0	65.0	11.16	8.43	1	12	1	1.018663528181368
350.11677192400003	5.0	152.0	72.0	22.74	13.57	1	12	1	6.062300620333614
363.12115542699996	5.0	169.0	72.0	34.4	10.76	1	12	1	17.30432755010257
374.12503288199997	5.0	149.0	103.0	20.8	20.44	0	12	1	-0.7718693746238401
389.128278052	5.0	156.0	120.0	18.06	11.5	1	12	1	4.769956998445782
400.134393519	5.0	132.0	114.0	32.21	22.77	1	12	1	7.292196628532238
17.005083081	5.0	125.0	65.0	16.71	5.45	1	12	2	8.939572728905938
28.010879826999997	5.0	171.0	6.0	31.59	29.18	0	12	2	-4.2316656687322585
43.014866776000005	5.0	97.0	94.0	12.3	9.13	1	12	2	2.700786982254801
58.019883522	5.0	158.0	42.0	37.1	26.2	1	12	2	4.947076430599623
71.025154612	5.0	106.0	35.0	24.64	17.74	1	12	2	4.2108431620261975
86.02725264	5.0	57.0	1.0	21.98	19.11	0	12	2	1.0198770616923944
99.02999807	5.0	177.0	17.0	27.7	26.01	0	12	2	-3.842130843814463
110.03381360700001	5.0	66.0	17.0	8.62	5.14	1	12	2	2.776636796886817
123.040522401	5.0	147.0	87.0	34.02	25.75	1	12	2	4.873334035238283
134.046207639	5.0	142.0	42.0	30.92	21.89	1	12	2	4.595300371688381
147.051092574	5.0	176.0	36.0	29.21	13.85	1	12	2	9.583309266763683
158.05630483	5.0	88.0	31.0	30.21	20.65	1	12	2	6.745665141492054
169.059661324	5.0	166.0	56.0	33.91	30.8	1	12	2	-1.560170732731315
184.06305341200002	5.0	151.0	94.0	33.85	24.78	1	12	2	5.657522145325959
199.06812424700001	5.0	170.0	168.0	14.46	3.26	1	12	2	8.748963801818716
218.06751374900003	5.0	147.0	117.0	18.61	12.43	1	12	3	4.564366289035718
229.071721831	5.0	152.0	33.0	31.03	28.45	0	12	3	-2.1560532895118953
244.07452674099997	5.0	164.0	104.0	19.25	12.31	1	12	3	4.651201245520367
257.079648203	5.0	140.0	1.0	16.72	16.47	0	12	3	-2.848649909805218
270.08422761400004	5.0	47.0	26.0	8.59	3.86	1	12	3	4.27253566777903
281.08674371	5.0	68.0	36.0	24.36	14.53	1	12	3	8.193944412612396
294.089485883	5.0	80.0	52.0	12.96	4.58	1	12	3	7.235347762380042
307.095022527	5.0	168.0	126.0	32.1	29.84	1	12	3	0.43468912281240435
322.10078205599996	5.0	94.0	2.0	12.13	10.0	0	12	3	0.540571421048357
337.10396715400003	5.0	161.0	34.0	37.68	34.58	0	12	3	-2.9507989682740288
348.107116846	5.0	80.0	33.0	35.4	19.62	1	12	3	12.677756747880146
359.11138085199997	5.0	151.0	78.0	18.63	18.56	0	12	3	-1.5244197360291452
374.115982008	5.0	90.0	6.0	34.19	16.28	1	12	3	13.66607435999375
387.11981948199997	5.0	132.0	107.0	39.22	24.97	1	12	3	10.994566376638087
398.125157137	5.0	143.0	98.0	13.75	9.07	1	12	3	3.3223622881305213
17.006397636	5.0	158.0	10.0	29.38	3.34	1	12	4	20.040967754744255
30.012480988000004	5.0	163.0	76.0	18.01	17.54	0	12	4	-1.3867959428043424
45.016483607	5.0	175.0	56.0	30.25	24.99	1	12	4	0.6116395846786133
56.021165704	5.0	120.0	59.0	17.52	11.85	1	12	4	3.8324402088584417
71.024499299	5.0	84.0	40.0	30.24	19.46	1	12	4	8.31358213394256
84.02894789	5.0	100.0	31.0	14.14	11.74	0	12	4	0.974103957442912
99.03094018200001	5.0	92.0	6.0	21.11	2.3	1	12	4	16.061544901519593
114.034471699	5.0	178.0	107.0	38.1	32.82	1	12	4	1.5669706455356867
129.03894290899999	5.0	145.0	77.0	22.78	17.61	1	12	4	2.765568123043632
142.043380657	5.0	175.0	97.0	17.35	14.58	0	12	4	0.9002212949880359
153.04897108	5.0	105.0	58.0	25.2	24.68	0	12	4	-1.0399943159981255
166.050738814	5.0	129.0	13.0	10.57	1.52	1	12	4	7.233919575435402
177.05531826200001	5.0	116.0	27.0	31.61	30.54	0	12	4	-2.691588421441221
